trade_number,session,segment,decision_time,contract_id,side,quantity,cash_before,daily_pnl_before,premium_exposure,risk_passed,risk_reason,premium_required,premium_cap,daily_stop_loss
772,2025-12-30,q4_2025,2025-12-30T15:55:00+00:00,SPXW-20251230-06880.000-C,CALL,1,284430.0,250.0,2390.0,True,pass,2390.0,8000.0,-1500.0
773,2025-12-30,q4_2025,2025-12-30T16:08:00+00:00,SPXW-20251230-06875.000-C,CALL,1,284620.0,440.0,3200.0,True,pass,3200.0,8000.0,-1500.0
774,2025-12-30,q4_2025,2025-12-30T18:34:00+00:00,SPXW-20251230-06880.000-C,CALL,1,284640.0,460.0,2730.0,True,pass,2730.0,8000.0,-1500.0
775,2025-12-30,q4_2025,2025-12-30T19:13:00+00:00,SPXW-20251230-06900.000-C,CALL,1,284530.0,350.0,640.0,True,pass,640.0,8000.0,-1500.0
776,2025-12-31,q4_2025,2025-12-31T15:26:00+00:00,SPXW-20251231-06860.000-C,CALL,1,284640.0,0.0,2550.0,True,pass,2550.0,8000.0,-1500.0
777,2025-12-31,q4_2025,2025-12-31T16:19:00+00:00,SPXW-20251231-06845.000-C,CALL,1,284670.0,30.0,3120.0,True,pass,3120.0,8000.0,-1500.0
778,2025-12-31,q4_2025,2025-12-31T16:28:00+00:00,SPXW-20251231-06845.000-C,CALL,1,284920.0,280.0,3410.0,True,pass,3410.0,8000.0,-1500.0
779,2025-12-31,q4_2025,2025-12-31T18:31:00+00:00,SPXW-20251231-06860.000-C,CALL,1,284730.0,90.0,2180.0,True,pass,2180.0,8000.0,-1500.0
780,2026-01-02,q1_2026,2026-01-02T15:00:00+00:00,SPXW-20260102-06860.000-C,CALL,1,284830.0,0.0,3120.0,True,pass,3120.0,8000.0,-1500.0
781,2026-01-02,q1_2026,2026-01-02T15:12:00+00:00,SPXW-20260102-06890.000-P,PUT,2,285020.0,190.0,3479.9999999999995,True,pass,3480.0,8000.0,-1500.0
782,2026-01-02,q1_2026,2026-01-02T15:25:00+00:00,SPXW-20260102-06865.000-P,PUT,1,288880.0,4050.0,2430.0,True,pass,2430.0,8000.0,-1500.0
783,2026-01-02,q1_2026,2026-01-02T15:37:00+00:00,SPXW-20260102-06865.000-P,PUT,2,287650.0,2820.0,2480.0,True,pass,2480.0,8000.0,-1500.0
784,2026-01-05,q1_2026,2026-01-05T15:01:00+00:00,SPXW-20260105-06885.000-C,CALL,2,288710.0,0.0,3520.0000000000005,True,pass,3520.0,8000.0,-1500.0
785,2026-01-05,q1_2026,2026-01-05T15:27:00+00:00,SPXW-20260105-06875.000-C,CALL,1,289670.0,960.0,3190.0,True,pass,3190.0,8000.0,-1500.0
786,2026-01-05,q1_2026,2026-01-05T15:55:00+00:00,SPXW-20260105-06890.000-C,CALL,1,290120.0,1410.0,2070.0,True,pass,2070.0,8000.0,-1500.0
787,2026-01-06,q1_2026,2026-01-06T15:00:00+00:00,SPXW-20260106-06905.000-C,CALL,2,290350.0,0.0,4920.0,True,pass,4920.0,8000.0,-1500.0
788,2026-01-06,q1_2026,2026-01-06T15:19:00+00:00,SPXW-20260106-06900.000-C,CALL,1,290850.0,500.0,3210.0,True,pass,3210.0,8000.0,-1500.0
789,2026-01-06,q1_2026,2026-01-06T15:55:00+00:00,SPXW-20260106-06885.000-C,CALL,1,290300.0,-50.0,3460.0,True,pass,3460.0,8000.0,-1500.0
790,2026-01-07,q1_2026,2026-01-07T15:01:00+00:00,SPXW-20260107-06965.000-P,PUT,1,290030.0,0.0,2110.0,True,pass,2110.0,8000.0,-1500.0
791,2026-01-07,q1_2026,2026-01-07T15:28:00+00:00,SPXW-20260107-06925.000-C,CALL,2,290320.0,290.0,4160.0,True,pass,4160.0,8000.0,-1500.0
792,2026-01-07,q1_2026,2026-01-07T15:38:00+00:00,SPXW-20260107-06980.000-P,PUT,1,291440.0,1410.0,3110.0,True,pass,3110.0,8000.0,-1500.0
793,2026-01-07,q1_2026,2026-01-07T16:03:00+00:00,SPXW-20260107-06930.000-C,CALL,1,291280.0,1250.0,2470.0,True,pass,2470.0,8000.0,-1500.0
794,2026-01-08,q1_2026,2026-01-08T15:00:00+00:00,SPXW-20260108-06920.000-P,PUT,1,290810.0,0.0,1830.0,True,pass,1830.0,8000.0,-1500.0
795,2026-01-08,q1_2026,2026-01-08T15:25:00+00:00,SPXW-20260108-06895.000-C,CALL,1,289870.0,-940.0,3100.0,True,pass,3100.0,8000.0,-1500.0
796,2026-01-09,q1_2026,2026-01-09T15:02:00+00:00,SPXW-20260109-06935.000-C,CALL,1,289820.0,0.0,1789.9999999999998,True,pass,1790.0,8000.0,-1500.0
797,2026-01-09,q1_2026,2026-01-09T15:27:00+00:00,SPXW-20260109-06945.000-C,CALL,1,288910.0,-910.0,1610.0000000000002,True,pass,1610.0,8000.0,-1500.0
798,2026-01-09,q1_2026,2026-01-09T15:56:00+00:00,SPXW-20260109-06910.000-C,CALL,1,289160.0,-660.0,3310.0,True,pass,3310.0,8000.0,-1500.0
799,2026-01-12,q1_2026,2026-01-12T15:06:00+00:00,SPXW-20260112-06935.000-C,CALL,1,290950.0,0.0,2730.0,True,pass,2730.0,8000.0,-1500.0
800,2026-01-12,q1_2026,2026-01-12T15:33:00+00:00,SPXW-20260112-06960.000-P,PUT,1,290940.0,-10.0,980.0,True,pass,980.0,8000.0,-1500.0
801,2026-01-12,q1_2026,2026-01-12T15:53:00+00:00,SPXW-20260112-06950.000-C,CALL,1,290790.0,-160.0,1450.0,True,pass,1450.0,8000.0,-1500.0
802,2026-01-12,q1_2026,2026-01-12T18:43:00+00:00,SPXW-20260112-06945.000-C,CALL,1,291580.0,630.0,3090.0,True,pass,3090.0,8000.0,-1500.0
803,2026-01-13,q1_2026,2026-01-13T15:01:00+00:00,SPXW-20260113-06990.000-P,PUT,1,291690.0,0.0,2360.0,True,pass,2360.0,8000.0,-1500.0
804,2026-01-13,q1_2026,2026-01-13T15:26:00+00:00,SPXW-20260113-06980.000-P,PUT,1,293130.0,1440.0,3360.0,True,pass,3360.0,8000.0,-1500.0
805,2026-01-13,q1_2026,2026-01-13T15:55:00+00:00,SPXW-20260113-06935.000-C,CALL,1,292250.0,560.0,2860.0,True,pass,2860.0,8000.0,-1500.0
806,2026-01-13,q1_2026,2026-01-13T16:27:00+00:00,SPXW-20260113-06970.000-P,PUT,2,292410.0,720.0,3220.0000000000005,True,pass,3220.0,8000.0,-1500.0
807,2026-01-14,q1_2026,2026-01-14T15:00:00+00:00,SPXW-20260114-06910.000-P,PUT,1,290670.0,0.0,1800.0,True,pass,1800.0,8000.0,-1500.0
808,2026-01-14,q1_2026,2026-01-14T15:17:00+00:00,SPXW-20260114-06910.000-C,CALL,1,290560.0,-110.0,2370.0,True,pass,2370.0,8000.0,-1500.0
809,2026-01-14,q1_2026,2026-01-14T15:28:00+00:00,SPXW-20260114-06915.000-P,PUT,1,290080.0,-590.0,1020.0,True,pass,1020.0,8000.0,-1500.0
810,2026-01-14,q1_2026,2026-01-14T15:43:00+00:00,SPXW-20260114-06910.000-P,PUT,1,290890.0,220.0,1180.0,True,pass,1180.0,8000.0,-1500.0
811,2026-01-15,q1_2026,2026-01-15T15:01:00+00:00,SPXW-20260115-06995.000-P,PUT,1,292180.0,0.0,3240.0,True,pass,3240.0,8000.0,-1500.0
812,2026-01-15,q1_2026,2026-01-15T15:23:00+00:00,SPXW-20260115-06935.000-C,CALL,1,292300.0,120.0,3500.0,True,pass,3500.0,8000.0,-1500.0
813,2026-01-15,q1_2026,2026-01-15T15:48:00+00:00,SPXW-20260115-06965.000-P,PUT,2,292720.0,540.0,2300.0,True,pass,2300.0,8000.0,-1500.0
814,2026-01-16,q1_2026,2026-01-16T15:00:00+00:00,SPXW-20260116-06975.000-P,PUT,1,291900.0,0.0,3340.0,True,pass,3340.0,8000.0,-1500.0
815,2026-01-16,q1_2026,2026-01-16T15:25:00+00:00,SPXW-20260116-06960.000-P,PUT,1,291890.0,-10.0,1630.0,True,pass,1630.0,8000.0,-1500.0
816,2026-01-20,q1_2026,2026-01-20T15:05:00+00:00,SPXW-20260120-06820.000-C,CALL,1,293610.0,0.0,3429.9999999999995,True,pass,3430.0,8000.0,-1500.0
817,2026-01-20,q1_2026,2026-01-20T15:30:00+00:00,SPXW-20260120-06845.000-C,CALL,1,294750.0,1140.0,2650.0,True,pass,2650.0,8000.0,-1500.0
818,2026-01-20,q1_2026,2026-01-20T15:56:00+00:00,SPXW-20260120-06880.000-P,PUT,1,295000.0,1390.0,2930.0,True,pass,2930.0,8000.0,-1500.0
819,2026-01-20,q1_2026,2026-01-20T16:21:00+00:00,SPXW-20260120-06840.000-C,CALL,2,294760.0,1150.0,5180.0,True,pass,5180.0,8000.0,-1500.0
820,2026-01-21,q1_2026,2026-01-21T18:30:00+00:00,SPXW-20260121-06810.000-C,CALL,1,295000.0,0.0,2310.0,True,pass,2310.0,8000.0,-1500.0
821,2026-01-21,q1_2026,2026-01-21T18:55:00+00:00,SPXW-20260121-06840.000-P,PUT,2,295220.0,220.0,2280.0,True,pass,2280.0,8000.0,-1500.0
822,2026-01-21,q1_2026,2026-01-21T19:19:00+00:00,SPXW-20260121-06800.000-C,CALL,1,296240.0,1240.0,2710.0,True,pass,2710.0,8000.0,-1500.0
823,2026-01-21,q1_2026,2026-01-21T19:34:00+00:00,SPXW-20260121-06870.000-C,CALL,2,299860.0,4860.0,1760.0000000000002,True,pass,1760.0,8000.0,-1500.0
824,2026-01-22,q1_2026,2026-01-22T15:00:00+00:00,SPXW-20260122-06925.000-P,PUT,1,302360.0,0.0,2870.0,True,pass,2870.0,8000.0,-1511.8
825,2026-01-22,q1_2026,2026-01-22T15:28:00+00:00,SPXW-20260122-06880.000-C,CALL,1,302880.0,520.0,3279.9999999999995,True,pass,3280.0,8000.0,-1514.4
826,2026-01-22,q1_2026,2026-01-22T15:42:00+00:00,SPXW-20260122-06885.000-C,CALL,1,303260.0,900.0,3200.0,True,pass,3200.0,8000.0,-1516.3
827,2026-01-22,q1_2026,2026-01-22T16:11:00+00:00,SPXW-20260122-06890.000-C,CALL,1,303330.0,970.0,3120.0,True,pass,3120.0,8000.0,-1516.65
828,2026-01-23,q1_2026,2026-01-23T15:02:00+00:00,SPXW-20260123-06885.000-C,CALL,1,303580.0,0.0,3210.0,True,pass,3210.0,8000.0,-1517.9
829,2026-01-23,q1_2026,2026-01-23T15:29:00+00:00,SPXW-20260123-06890.000-C,CALL,1,303580.0,0.0,2960.0,True,pass,2960.0,8000.0,-1517.9
830,2026-01-23,q1_2026,2026-01-23T16:17:00+00:00,SPXW-20260123-06900.000-C,CALL,1,303810.0,230.0,2970.0,True,pass,2970.0,8000.0,-1519.05
831,2026-01-26,q1_2026,2026-01-26T15:14:00+00:00,SPXW-20260126-06920.000-C,CALL,1,303770.0,0.0,3150.0,True,pass,3150.0,8000.0,-1518.85
832,2026-01-26,q1_2026,2026-01-26T15:51:00+00:00,SPXW-20260126-06925.000-C,CALL,1,303940.0,170.0,3030.0,True,pass,3030.0,8000.0,-1519.7
833,2026-01-27,q1_2026,2026-01-27T15:06:00+00:00,SPXW-20260127-06940.000-C,CALL,1,303820.0,0.0,3150.0,True,pass,3150.0,8000.0,-1519.1
834,2026-01-27,q1_2026,2026-01-27T15:23:00+00:00,SPXW-20260127-06945.000-C,CALL,1,304170.0,350.0,3080.0,True,pass,3080.0,8000.0,-1520.85
835,2026-01-27,q1_2026,2026-01-27T15:53:00+00:00,SPXW-20260127-06950.000-C,CALL,1,305020.0,1200.0,3379.9999999999995,True,pass,3380.0,8000.0,-1525.1
836,2026-01-27,q1_2026,2026-01-27T16:18:00+00:00,SPXW-20260127-06955.000-C,CALL,1,305300.0,1480.0,3210.0,True,pass,3210.0,8000.0,-1526.5
837,2026-01-28,q1_2026,2026-01-28T15:01:00+00:00,SPXW-20260128-07025.000-P,PUT,1,305390.0,0.0,3410.0,True,pass,3410.0,8000.0,-1526.95
838,2026-01-28,q1_2026,2026-01-28T15:26:00+00:00,SPXW-20260128-07020.000-P,PUT,1,306180.0,790.0,3379.9999999999995,True,pass,3380.0,8000.0,-1530.9
839,2026-01-28,q1_2026,2026-01-28T15:47:00+00:00,SPXW-20260128-07015.000-P,PUT,1,306640.0,1250.0,3520.0000000000005,True,pass,3520.0,8000.0,-1533.2
840,2026-01-29,q1_2026,2026-01-29T15:00:00+00:00,SPXW-20260129-06955.000-P,PUT,1,306950.0,0.0,2730.0,True,pass,2730.0,8000.0,-1534.75
841,2026-01-29,q1_2026,2026-01-29T15:11:00+00:00,SPXW-20260129-06905.000-C,CALL,1,307810.0,860.0,3200.0,True,pass,3200.0,8000.0,-1539.05
842,2026-01-29,q1_2026,2026-01-29T15:27:00+00:00,SPXW-20260129-06950.000-P,PUT,1,307840.0,890.0,3300.0,True,pass,3300.0,8000.0,-1539.2
843,2026-01-29,q1_2026,2026-01-29T18:30:00+00:00,SPXW-20260129-06955.000-P,PUT,1,311420.0,4470.0,2430.0,True,pass,2430.0,8000.0,-1557.1
844,2026-01-29,q1_2026,2026-01-29T18:37:00+00:00,SPXW-20260129-06920.000-C,CALL,1,311500.0,4550.0,1620.0,True,pass,1620.0,8000.0,-1557.5
845,2026-01-29,q1_2026,2026-01-29T19:29:00+00:00,SPXW-20260129-06920.000-C,CALL,2,311840.0,4890.0,4880.0,True,pass,4880.0,8000.0,-1559.2
846,2026-01-30,q1_2026,2026-01-30T15:02:00+00:00,SPXW-20260130-06975.000-P,PUT,1,310660.0,0.0,3450.0,True,pass,3450.0,8000.0,-1553.3
847,2026-01-30,q1_2026,2026-01-30T15:28:00+00:00,SPXW-20260130-06975.000-P,PUT,1,310040.0,-620.0,3420.0000000000005,True,pass,3420.0,8000.0,-1550.2
848,2026-02-02,q1_2026,2026-02-02T19:05:00+00:00,SPXW-20260202-06965.000-C,CALL,1,310440.0,0.0,2510.0,True,pass,2510.0,8000.0,-1552.2
849,2026-02-03,q1_2026,2026-02-03T15:00:00+00:00,SPXW-20260203-06970.000-P,PUT,1,310430.0,0.0,2040.0,True,pass,2040.0,8000.0,-1552.15
850,2026-02-03,q1_2026,2026-02-03T15:16:00+00:00,SPXW-20260203-06925.000-C,CALL,1,311040.0,610.0,2700.0,True,pass,2700.0,8000.0,-1555.2
851,2026-02-03,q1_2026,2026-02-03T15:31:00+00:00,SPXW-20260203-06975.000-P,PUT,1,311160.0,730.0,3520.0000000000005,True,pass,3520.0,8000.0,-1555.8
852,2026-02-03,q1_2026,2026-02-03T16:04:00+00:00,SPXW-20260203-06975.000-P,PUT,1,311660.0,1230.0,3020.0,True,pass,3020.0,8000.0,-1558.3
853,2026-02-04,q1_2026,2026-02-04T15:01:00+00:00,SPXW-20260204-06900.000-P,PUT,1,312940.0,0.0,2450.0,True,pass,2450.0,8000.0,-1564.7
854,2026-02-04,q1_2026,2026-02-04T15:26:00+00:00,SPXW-20260204-06945.000-P,PUT,1,311590.0,-1350.0,2840.0,True,pass,2840.0,8000.0,-1557.95
855,2026-02-04,q1_2026,2026-02-04T15:38:00+00:00,SPXW-20260204-06880.000-C,CALL,1,313600.0,660.0,3200.0,True,pass,3200.0,8000.0,-1568.0
856,2026-02-04,q1_2026,2026-02-04T16:02:00+00:00,SPXW-20260204-06925.000-P,PUT,1,314060.0,1120.0,3140.0,True,pass,3140.0,8000.0,-1570.3
857,2026-02-04,q1_2026,2026-02-04T16:19:00+00:00,SPXW-20260204-06900.000-P,PUT,2,314650.0,1710.0,4280.0,True,pass,4280.0,8000.0,-1573.25
858,2026-02-05,q1_2026,2026-02-05T15:57:00+00:00,SPXW-20260205-06795.000-P,PUT,1,314710.0,0.0,2680.0,True,pass,2680.0,8000.0,-1573.55
859,2026-02-05,q1_2026,2026-02-05T16:15:00+00:00,SPXW-20260205-06765.000-C,CALL,1,314770.0,60.0,3220.0000000000005,True,pass,3220.0,8000.0,-1573.85
860,2026-02-05,q1_2026,2026-02-05T18:30:00+00:00,SPXW-20260205-06785.000-C,CALL,1,318030.0,3320.0,3400.0,True,pass,3400.0,8000.0,-1590.15
861,2026-02-05,q1_2026,2026-02-05T18:46:00+00:00,SPXW-20260205-06835.000-P,PUT,2,317790.0,3080.0,5520.0,True,pass,5520.0,8000.0,-1588.95
862,2026-02-05,q1_2026,2026-02-05T19:01:00+00:00,SPXW-20260205-06830.000-P,PUT,2,319810.0,5100.0,5640.0,True,pass,5640.0,8000.0,-1599.05
863,2026-02-05,q1_2026,2026-02-05T19:16:00+00:00,SPXW-20260205-06795.000-C,CALL,1,316850.0,2140.0,3510.0,True,pass,3510.0,8000.0,-1584.25
864,2026-02-05,q1_2026,2026-02-05T19:44:00+00:00,SPXW-20260205-06835.000-P,PUT,2,317350.0,2640.0,5020.0,True,pass,5020.0,8000.0,-1586.75
865,2026-02-09,q1_2026,2026-02-09T15:12:00+00:00,SPXW-20260209-06910.000-C,CALL,1,317990.0,0.0,3190.0,True,pass,3190.0,8000.0,-1589.95
866,2026-02-09,q1_2026,2026-02-09T18:32:00+00:00,SPXW-20260209-06960.000-C,CALL,2,318570.0,580.0,2140.0,True,pass,2140.0,8000.0,-1592.85
867,2026-02-09,q1_2026,2026-02-09T19:04:00+00:00,SPXW-20260209-06940.000-C,CALL,1,318970.0,980.0,3279.9999999999995,True,pass,3280.0,8000.0,-1594.85
868,2026-02-10,q1_2026,2026-02-10T15:01:00+00:00,SPXW-20260210-06950.000-C,CALL,1,319670.0,0.0,3229.9999999999995,True,pass,3230.0,8000.0,-1598.35
869,2026-02-10,q1_2026,2026-02-10T15:26:00+00:00,SPXW-20260210-06950.000-C,CALL,1,319800.0,130.0,3100.0,True,pass,3100.0,8000.0,-1599.0
870,2026-02-11,q1_2026,2026-02-11T15:00:00+00:00,SPXW-20260211-06985.000-P,PUT,1,319930.0,0.0,2860.0,True,pass,2860.0,8000.0,-1599.65
871,2026-02-11,q1_2026,2026-02-11T15:29:00+00:00,SPXW-20260211-06925.000-P,PUT,2,322850.0,2920.0,4120.0,True,pass,4120.0,8000.0,-1614.25
872,2026-02-11,q1_2026,2026-02-11T16:26:00+00:00,SPXW-20260211-06955.000-P,PUT,2,320790.0,860.0,2720.0,True,pass,2720.0,8000.0,-1603.95
873,2026-02-11,q1_2026,2026-02-11T18:41:00+00:00,SPXW-20260211-06950.000-P,PUT,2,322270.0,2340.0,2180.0,True,pass,2180.0,8000.0,-1611.35
874,2026-02-11,q1_2026,2026-02-11T19:19:00+00:00,SPXW-20260211-06925.000-C,CALL,1,321610.0,1680.0,2930.0,True,pass,2930.0,8000.0,-1608.05
875,2026-02-12,q1_2026,2026-02-12T15:00:00+00:00,SPXW-20260212-06970.000-P,PUT,1,321920.0,0.0,2700.0,True,pass,2700.0,8000.0,-1609.6
876,2026-02-12,q1_2026,2026-02-12T15:26:00+00:00,SPXW-20260212-06980.000-P,PUT,1,321710.0,-210.0,3170.0,True,pass,3170.0,8000.0,-1608.55
877,2026-02-13,q1_2026,2026-02-13T15:00:00+00:00,SPXW-20260213-06810.000-C,CALL,1,324320.0,0.0,3360.0,True,pass,3360.0,8000.0,-1621.6
878,2026-02-13,q1_2026,2026-02-13T15:20:00+00:00,SPXW-20260213-06820.000-C,CALL,1,325590.0,1270.0,3160.0,True,pass,3160.0,8000.0,-1627.95
879,2026-02-13,q1_2026,2026-02-13T15:51:00+00:00,SPXW-20260213-06830.000-C,CALL,2,327450.0,3130.0,5360.0,True,pass,5360.0,8000.0,-1637.25
880,2026-02-13,q1_2026,2026-02-13T16:12:00+00:00,SPXW-20260213-06860.000-P,PUT,2,328830.0,4510.0,4820.0,True,pass,4820.0,8000.0,-1644.15
881,2026-02-13,q1_2026,2026-02-13T18:30:00+00:00,SPXW-20260213-06860.000-C,CALL,1,329630.0,5310.0,1970.0,True,pass,1970.0,8000.0,-1648.15
882,2026-02-13,q1_2026,2026-02-13T18:45:00+00:00,SPXW-20260213-06850.000-C,CALL,1,329900.0,5580.0,2370.0,True,pass,2370.0,8000.0,-1649.5
883,2026-02-13,q1_2026,2026-02-13T20:29:00+00:00,SPXW-20260213-06805.000-C,CALL,2,329670.0,5350.0,4220.0,True,pass,4220.0,8000.0,-1648.35
884,2026-02-17,q1_2026,2026-02-17T15:03:00+00:00,SPXW-20260217-06775.000-C,CALL,1,329330.0,0.0,3210.0,True,pass,3210.0,8000.0,-1646.65
885,2026-02-17,q1_2026,2026-02-17T15:28:00+00:00,SPXW-20260217-06810.000-P,PUT,1,330170.0,840.0,3200.0,True,pass,3200.0,8000.0,-1650.85
886,2026-02-17,q1_2026,2026-02-17T15:47:00+00:00,SPXW-20260217-06765.000-C,CALL,1,331130.0,1800.0,3490.0,True,pass,3490.0,8000.0,-1655.65
887,2026-02-18,q1_2026,2026-02-18T18:34:00+00:00,SPXW-20260218-06875.000-C,CALL,1,334910.0,0.0,2160.0,True,pass,2160.0,8000.0,-1674.55
888,2026-02-18,q1_2026,2026-02-18T18:44:00+00:00,SPXW-20260218-06870.000-C,CALL,1,334800.0,-110.0,2150.0,True,pass,2150.0,8000.0,-1674.0
889,2026-02-18,q1_2026,2026-02-18T19:10:00+00:00,SPXW-20260218-06875.000-C,CALL,1,334830.0,-80.0,1420.0,True,pass,1420.0,8000.0,-1674.15
890,2026-02-18,q1_2026,2026-02-18T19:39:00+00:00,SPXW-20260218-06840.000-C,CALL,1,334240.0,-670.0,3070.0,True,pass,3070.0,8000.0,-1671.2
891,2026-02-19,q1_2026,2026-02-19T15:00:00+00:00,SPXW-20260219-06885.000-P,PUT,1,334750.0,0.0,2860.0,True,pass,2860.0,8000.0,-1673.75
892,2026-02-19,q1_2026,2026-02-19T15:28:00+00:00,SPXW-20260219-06885.000-P,PUT,1,335110.0,360.0,3220.0000000000005,True,pass,3220.0,8000.0,-1675.55
893,2026-02-19,q1_2026,2026-02-19T15:52:00+00:00,SPXW-20260219-06835.000-C,CALL,1,334680.0,-70.0,3429.9999999999995,True,pass,3430.0,8000.0,-1673.4
894,2026-02-19,q1_2026,2026-02-19T16:28:00+00:00,SPXW-20260219-06880.000-P,PUT,2,334800.0,50.0,4300.0,True,pass,4300.0,8000.0,-1674.0
895,2026-02-19,q1_2026,2026-02-19T18:30:00+00:00,SPXW-20260219-06820.000-C,CALL,1,335160.0,410.0,2540.0,True,pass,2540.0,8000.0,-1675.8
896,2026-02-20,q1_2026,2026-02-20T15:07:00+00:00,SPXW-20260220-06860.000-C,CALL,1,335180.0,0.0,2640.0,True,pass,2640.0,8000.0,-1675.9
897,2026-02-20,q1_2026,2026-02-20T15:31:00+00:00,SPXW-20260220-06870.000-C,CALL,1,336290.0,1110.0,2780.0,True,pass,2780.0,8000.0,-1681.45
898,2026-02-20,q1_2026,2026-02-20T18:30:00+00:00,SPXW-20260220-06870.000-C,CALL,1,336470.0,1290.0,2140.0,True,pass,2140.0,8000.0,-1682.35
899,2026-02-20,q1_2026,2026-02-20T19:11:00+00:00,SPXW-20260220-06880.000-C,CALL,1,337320.0,2140.0,2870.0,True,pass,2870.0,8000.0,-1686.6
900,2026-02-20,q1_2026,2026-02-20T19:58:00+00:00,SPXW-20260220-06880.000-C,CALL,1,337240.0,2060.0,1960.0,True,pass,1960.0,8000.0,-1686.2
901,2026-02-23,q1_2026,2026-02-23T15:00:00+00:00,SPXW-20260223-06900.000-P,PUT,1,337660.0,0.0,2750.0,True,pass,2750.0,8000.0,-1688.3
902,2026-02-23,q1_2026,2026-02-23T15:27:00+00:00,SPXW-20260223-06885.000-P,PUT,1,338870.0,1210.0,2880.0,True,pass,2880.0,8000.0,-1694.35
903,2026-02-23,q1_2026,2026-02-23T18:30:00+00:00,SPXW-20260223-06870.000-P,PUT,2,339410.0,1750.0,3740.0,True,pass,3740.0,8000.0,-1697.05
904,2026-02-23,q1_2026,2026-02-23T18:41:00+00:00,SPXW-20260223-06860.000-P,PUT,2,339510.0,1850.0,2820.0,True,pass,2820.0,8000.0,-1697.55
905,2026-02-24,q1_2026,2026-02-24T15:00:00+00:00,SPXW-20260224-06865.000-P,PUT,1,339910.0,0.0,2740.0,True,pass,2740.0,8000.0,-1699.55
906,2026-02-24,q1_2026,2026-02-24T15:16:00+00:00,SPXW-20260224-06840.000-C,CALL,1,339710.0,-200.0,2200.0,True,pass,2200.0,8000.0,-1698.55
907,2026-02-24,q1_2026,2026-02-24T18:31:00+00:00,SPXW-20260224-06875.000-C,CALL,2,341490.0,1580.0,2840.0,True,pass,2840.0,8000.0,-1707.45
908,2026-02-24,q1_2026,2026-02-24T19:08:00+00:00,SPXW-20260224-06860.000-C,CALL,1,342570.0,2660.0,2980.0,True,pass,2980.0,8000.0,-1712.85
909,2026-02-25,q1_2026,2026-02-25T15:06:00+00:00,SPXW-20260225-06945.000-P,PUT,1,342280.0,0.0,2290.0,True,pass,2290.0,8000.0,-1711.4
910,2026-02-25,q1_2026,2026-02-25T15:31:00+00:00,SPXW-20260225-06895.000-C,CALL,1,342490.0,210.0,3490.0,True,pass,3490.0,8000.0,-1712.45
911,2026-02-26,q1_2026,2026-02-26T15:00:00+00:00,SPXW-20260226-06950.000-P,PUT,1,341720.0,0.0,3320.0000000000005,True,pass,3320.0,8000.0,-1708.6
912,2026-02-26,q1_2026,2026-02-26T15:26:00+00:00,SPXW-20260226-06855.000-C,CALL,1,342160.0,440.0,3060.0,True,pass,3060.0,8000.0,-1710.8
913,2026-02-26,q1_2026,2026-02-26T15:42:00+00:00,SPXW-20260226-06900.000-P,PUT,1,342760.0,1040.0,2640.0,True,pass,2640.0,8000.0,-1713.8
914,2026-02-27,q1_2026,2026-02-27T15:01:00+00:00,SPXW-20260227-06825.000-C,CALL,1,341940.0,0.0,3420.0000000000005,True,pass,3420.0,8000.0,-1709.7
915,2026-02-27,q1_2026,2026-02-27T15:32:00+00:00,SPXW-20260227-06885.000-P,PUT,1,342510.0,570.0,3340.0,True,pass,3340.0,8000.0,-1712.55
916,2026-02-27,q1_2026,2026-02-27T16:10:00+00:00,SPXW-20260227-06835.000-C,CALL,1,342220.0,280.0,3500.0,True,pass,3500.0,8000.0,-1711.1
917,2026-02-27,q1_2026,2026-02-27T18:31:00+00:00,SPXW-20260227-06830.000-C,CALL,1,342910.0,970.0,2730.0,True,pass,2730.0,8000.0,-1714.55
918,2026-02-27,q1_2026,2026-02-27T19:10:00+00:00,SPXW-20260227-06880.000-P,PUT,2,343050.0,1110.0,5480.0,True,pass,5480.0,8000.0,-1715.25
919,2026-03-02,q1_2026,2026-03-02T18:32:00+00:00,SPXW-20260302-06850.000-C,CALL,1,343270.0,0.0,3200.0,True,pass,3200.0,8000.0,-1716.35
920,2026-03-02,q1_2026,2026-03-02T19:01:00+00:00,SPXW-20260302-06850.000-C,CALL,1,342400.0,-870.0,2060.0,True,pass,2060.0,8000.0,-1712.0
921,2026-03-02,q1_2026,2026-03-02T19:54:00+00:00,SPXW-20260302-06885.000-C,CALL,2,344460.0,1190.0,3080.0,True,pass,3080.0,8000.0,-1722.3
922,2026-03-02,q1_2026,2026-03-02T20:11:00+00:00,SPXW-20260302-06850.000-C,CALL,1,343840.0,570.0,2400.0,True,pass,2400.0,8000.0,-1719.2
923,2026-03-03,q1_2026,2026-03-03T15:31:00+00:00,SPXW-20260303-06700.000-C,CALL,1,344480.0,0.0,3310.0,True,pass,3310.0,8000.0,-1722.4
924,2026-03-03,q1_2026,2026-03-03T15:50:00+00:00,SPXW-20260303-06735.000-P,PUT,2,345600.0,1120.0,5320.0,True,pass,5320.0,8000.0,-1728.0
925,2026-03-03,q1_2026,2026-03-03T15:56:00+00:00,SPXW-20260303-06710.000-C,CALL,1,346200.0,1720.0,2810.0,True,pass,2810.0,8000.0,-1731.0
