trade_number,session,decision_time,contract_id,side,entry_bid,entry_ask,premium_required,premium_cap,cash,daily_pnl_before,risk_passed,risk_reason,paper_pnl
807,2026-01-14,2026-01-14T15:00:00+00:00,SPXW-20260114-06910.000-P,PUT,17.5,18.0,1800.0,4000.0,237000.0,0.0,True,pass,-110.00000000000014
808,2026-01-14,2026-01-14T15:17:00+00:00,SPXW-20260114-06910.000-C,CALL,23.4,23.7,2370.0,4000.0,236890.0,-110.0,True,pass,-480.00000000000006
809,2026-01-14,2026-01-14T15:28:00+00:00,SPXW-20260114-06915.000-P,PUT,10.1,10.2,1020.0,4000.0,236410.0,-590.0,True,pass,810.0000000000001
810,2026-01-14,2026-01-14T15:43:00+00:00,SPXW-20260114-06910.000-P,PUT,11.6,11.8,1180.0,4000.0,237220.0,220.0,True,pass,1289.9999999999998
811,2026-01-15,2026-01-15T15:01:00+00:00,SPXW-20260115-06995.000-P,PUT,31.9,32.4,3240.0,4000.0,238510.0,0.0,True,pass,120.00000000000028
812,2026-01-15,2026-01-15T15:23:00+00:00,SPXW-20260115-06935.000-C,CALL,34.5,35.0,3500.0,4000.0,238630.0,120.0,True,pass,420.0000000000003
813,2026-01-15,2026-01-15T15:48:00+00:00,SPXW-20260115-06965.000-P,PUT,11.3,11.5,1150.0,4000.0,239050.0,540.0,True,pass,-409.99999999999994
814,2026-01-16,2026-01-16T15:00:00+00:00,SPXW-20260116-06975.000-P,PUT,32.9,33.4,3340.0,4000.0,238640.0,0.0,True,pass,-10.000000000000142
815,2026-01-16,2026-01-16T15:25:00+00:00,SPXW-20260116-06960.000-P,PUT,16.1,16.3,1630.0,4000.0,238630.0,-10.0,True,pass,1720.0
816,2026-01-20,2026-01-20T15:05:00+00:00,SPXW-20260120-06820.000-C,CALL,33.9,34.3,3430.0,4000.0,240350.0,0.0,True,pass,1140.0000000000005
817,2026-01-20,2026-01-20T15:30:00+00:00,SPXW-20260120-06845.000-C,CALL,26.3,26.5,2650.0,4000.0,241490.0,1140.0,True,pass,250.0
818,2026-01-20,2026-01-20T15:56:00+00:00,SPXW-20260120-06880.000-P,PUT,29.0,29.3,2930.0,4000.0,241740.0,1390.0,True,pass,-240.00000000000023
819,2026-01-20,2026-01-20T16:21:00+00:00,SPXW-20260120-06840.000-C,CALL,25.5,25.9,2590.0,4000.0,241500.0,1150.0,True,pass,120.00000000000028
820,2026-01-21,2026-01-21T18:30:00+00:00,SPXW-20260121-06810.000-C,CALL,22.7,23.1,2310.0,4000.0,241620.0,0.0,True,pass,219.99999999999991
821,2026-01-21,2026-01-21T18:55:00+00:00,SPXW-20260121-06840.000-P,PUT,11.2,11.4,1140.0,4000.0,241840.0,220.0,True,pass,509.99999999999994
822,2026-01-21,2026-01-21T19:19:00+00:00,SPXW-20260121-06800.000-C,CALL,26.7,27.1,2710.0,4000.0,242350.0,730.0,True,pass,3619.999999999999
823,2026-01-21,2026-01-21T19:34:00+00:00,SPXW-20260121-06870.000-C,CALL,8.6,8.8,880.0,4000.0,245970.0,4350.0,True,pass,1250.0
824,2026-01-22,2026-01-22T15:00:00+00:00,SPXW-20260122-06925.000-P,PUT,28.2,28.7,2870.0,4000.0,247220.0,0.0,True,pass,519.9999999999999
825,2026-01-22,2026-01-22T15:28:00+00:00,SPXW-20260122-06880.000-C,CALL,32.5,32.8,3280.0,4000.0,247740.0,520.0,True,pass,380.00000000000045
826,2026-01-22,2026-01-22T15:42:00+00:00,SPXW-20260122-06885.000-C,CALL,31.7,32.0,3200.0,4000.0,248120.0,900.0,True,pass,70.00000000000028
827,2026-01-22,2026-01-22T16:11:00+00:00,SPXW-20260122-06890.000-C,CALL,30.8,31.2,3120.0,4000.0,248190.0,970.0,True,pass,250.0000000000003
828,2026-01-23,2026-01-23T15:02:00+00:00,SPXW-20260123-06885.000-C,CALL,31.7,32.1,3210.0,4000.0,248440.0,0.0,True,pass,0.0
829,2026-01-23,2026-01-23T15:29:00+00:00,SPXW-20260123-06890.000-C,CALL,29.1,29.6,2960.0,4000.0,248440.0,0.0,True,pass,229.99999999999972
830,2026-01-23,2026-01-23T16:17:00+00:00,SPXW-20260123-06900.000-C,CALL,29.3,29.7,2970.0,4000.0,248670.0,230.0,True,pass,-39.99999999999986
831,2026-01-26,2026-01-26T15:14:00+00:00,SPXW-20260126-06920.000-C,CALL,31.1,31.5,3150.0,4000.0,248630.0,0.0,True,pass,170.00000000000028
832,2026-01-26,2026-01-26T15:51:00+00:00,SPXW-20260126-06925.000-C,CALL,30.0,30.3,3030.0,4000.0,248800.0,170.0,True,pass,-119.99999999999991
833,2026-01-27,2026-01-27T15:06:00+00:00,SPXW-20260127-06940.000-C,CALL,31.1,31.5,3150.0,4000.0,248680.0,0.0,True,pass,350.0
834,2026-01-27,2026-01-27T15:23:00+00:00,SPXW-20260127-06945.000-C,CALL,30.4,30.8,3080.0,4000.0,249030.0,350.0,True,pass,849.9999999999997
835,2026-01-27,2026-01-27T15:53:00+00:00,SPXW-20260127-06950.000-C,CALL,33.4,33.8,3380.0,4000.0,249880.0,1200.0,True,pass,280.00000000000045
836,2026-01-27,2026-01-27T16:18:00+00:00,SPXW-20260127-06955.000-C,CALL,31.7,32.1,3210.0,4000.0,250160.0,1480.0,True,pass,89.99999999999986
837,2026-01-28,2026-01-28T15:01:00+00:00,SPXW-20260128-07025.000-P,PUT,33.7,34.1,3410.0,4000.0,250250.0,0.0,True,pass,789.9999999999999
838,2026-01-28,2026-01-28T15:26:00+00:00,SPXW-20260128-07020.000-P,PUT,33.4,33.8,3380.0,4000.0,251040.0,790.0,True,pass,460.0000000000001
839,2026-01-28,2026-01-28T15:47:00+00:00,SPXW-20260128-07015.000-P,PUT,34.8,35.2,3520.0,4000.0,251500.0,1250.0,True,pass,309.99999999999943
840,2026-01-29,2026-01-29T15:00:00+00:00,SPXW-20260129-06955.000-P,PUT,27.1,27.3,2730.0,4000.0,251810.0,0.0,True,pass,859.9999999999998
841,2026-01-29,2026-01-29T15:11:00+00:00,SPXW-20260129-06905.000-C,CALL,31.7,32.0,3200.0,4000.0,252670.0,860.0,True,pass,29.999999999999716
842,2026-01-29,2026-01-29T15:27:00+00:00,SPXW-20260129-06950.000-P,PUT,32.6,33.0,3300.0,4000.0,252700.0,890.0,True,pass,3579.9999999999995
843,2026-01-29,2026-01-29T18:30:00+00:00,SPXW-20260129-06955.000-P,PUT,23.9,24.3,2430.0,4000.0,256280.0,4470.0,True,pass,80.00000000000007
844,2026-01-29,2026-01-29T18:37:00+00:00,SPXW-20260129-06920.000-C,CALL,16.0,16.2,1620.0,4000.0,256360.0,4550.0,True,pass,340.0000000000002
845,2026-01-29,2026-01-29T19:29:00+00:00,SPXW-20260129-06920.000-C,CALL,24.0,24.4,2440.0,4000.0,256700.0,4890.0,True,pass,-589.9999999999999
846,2026-01-30,2026-01-30T15:02:00+00:00,SPXW-20260130-06975.000-P,PUT,34.0,34.5,3450.0,4000.0,256110.0,0.0,True,pass,-619.9999999999999
847,2026-01-30,2026-01-30T15:28:00+00:00,SPXW-20260130-06975.000-P,PUT,33.8,34.2,3420.0,4000.0,255490.0,-620.0,True,pass,400.0
848,2026-02-02,2026-02-02T19:05:00+00:00,SPXW-20260202-06965.000-C,CALL,24.7,25.1,2510.0,4000.0,255890.0,0.0,True,pass,-10.000000000000142
849,2026-02-03,2026-02-03T15:00:00+00:00,SPXW-20260203-06970.000-P,PUT,20.1,20.4,2040.0,4000.0,255880.0,0.0,True,pass,610.0000000000001
850,2026-02-03,2026-02-03T15:16:00+00:00,SPXW-20260203-06925.000-C,CALL,26.8,27.0,2700.0,4000.0,256490.0,610.0,True,pass,119.99999999999991
851,2026-02-03,2026-02-03T15:31:00+00:00,SPXW-20260203-06975.000-P,PUT,34.7,35.2,3520.0,4000.0,256610.0,730.0,True,pass,500.0
852,2026-02-03,2026-02-03T16:04:00+00:00,SPXW-20260203-06975.000-P,PUT,29.7,30.2,3020.0,4000.0,257110.0,1230.0,True,pass,1280.0
853,2026-02-04,2026-02-04T15:01:00+00:00,SPXW-20260204-06900.000-P,PUT,24.4,24.5,2450.0,4000.0,258390.0,0.0,True,pass,-1350.0
854,2026-02-04,2026-02-04T15:26:00+00:00,SPXW-20260204-06945.000-P,PUT,28.1,28.4,2840.0,4000.0,257040.0,-1350.0,False,daily_loss_stop,2010.0
855,2026-02-04,2026-02-04T15:38:00+00:00,SPXW-20260204-06880.000-C,CALL,31.7,32.0,3200.0,4000.0,259050.0,660.0,True,pass,460.0000000000001
856,2026-02-04,2026-02-04T16:02:00+00:00,SPXW-20260204-06925.000-P,PUT,31.2,31.4,3140.0,4000.0,259510.0,1120.0,True,pass,589.9999999999999
857,2026-02-04,2026-02-04T16:19:00+00:00,SPXW-20260204-06900.000-P,PUT,21.2,21.4,2140.0,4000.0,260100.0,1710.0,True,pass,30.00000000000007
858,2026-02-05,2026-02-05T15:57:00+00:00,SPXW-20260205-06795.000-P,PUT,26.5,26.8,2680.0,4000.0,260130.0,0.0,True,pass,59.99999999999979
859,2026-02-05,2026-02-05T16:15:00+00:00,SPXW-20260205-06765.000-C,CALL,31.8,32.2,3220.0,4000.0,260190.0,60.0,True,pass,3259.9999999999995
860,2026-02-05,2026-02-05T18:30:00+00:00,SPXW-20260205-06785.000-C,CALL,33.7,34.0,3400.0,4000.0,263450.0,3320.0,True,pass,-239.99999999999983
861,2026-02-05,2026-02-05T18:46:00+00:00,SPXW-20260205-06835.000-P,PUT,27.2,27.6,2760.0,4000.0,263210.0,3080.0,True,pass,1010.0
862,2026-02-05,2026-02-05T19:01:00+00:00,SPXW-20260205-06830.000-P,PUT,27.8,28.2,2820.0,4000.0,264220.0,4090.0,True,pass,-1480.0
863,2026-02-05,2026-02-05T19:16:00+00:00,SPXW-20260205-06795.000-C,CALL,34.7,35.1,3510.0,4000.0,262740.0,2610.0,True,pass,500.0
864,2026-02-05,2026-02-05T19:44:00+00:00,SPXW-20260205-06835.000-P,PUT,24.7,25.1,2510.0,4000.0,263240.0,3110.0,True,pass,319.99999999999994
865,2026-02-09,2026-02-09T15:12:00+00:00,SPXW-20260209-06910.000-C,CALL,31.6,31.9,3190.0,4000.0,263560.0,0.0,True,pass,580.0000000000005
866,2026-02-09,2026-02-09T18:32:00+00:00,SPXW-20260209-06960.000-C,CALL,10.5,10.7,1070.0,4000.0,264140.0,580.0,True,pass,200.0
867,2026-02-09,2026-02-09T19:04:00+00:00,SPXW-20260209-06940.000-C,CALL,32.3,32.8,3280.0,4000.0,264340.0,780.0,True,pass,700.0
868,2026-02-10,2026-02-10T15:01:00+00:00,SPXW-20260210-06950.000-C,CALL,32.0,32.3,3230.0,4000.0,265040.0,0.0,True,pass,130.00000000000043
869,2026-02-10,2026-02-10T15:26:00+00:00,SPXW-20260210-06950.000-C,CALL,30.6,31.0,3100.0,4000.0,265170.0,130.0,True,pass,129.99999999999972
870,2026-02-11,2026-02-11T15:00:00+00:00,SPXW-20260211-06985.000-P,PUT,28.1,28.6,2860.0,4000.0,265300.0,0.0,True,pass,2919.9999999999995
871,2026-02-11,2026-02-11T15:29:00+00:00,SPXW-20260211-06925.000-P,PUT,20.4,20.6,2060.0,4000.0,268220.0,2920.0,True,pass,-1030.0
872,2026-02-11,2026-02-11T16:26:00+00:00,SPXW-20260211-06955.000-P,PUT,13.4,13.6,1360.0,4000.0,267190.0,1890.0,True,pass,740.0
873,2026-02-11,2026-02-11T18:41:00+00:00,SPXW-20260211-06950.000-P,PUT,10.7,10.9,1090.0,4000.0,267930.0,2630.0,True,pass,-330.00000000000006
874,2026-02-11,2026-02-11T19:19:00+00:00,SPXW-20260211-06925.000-C,CALL,28.8,29.3,2930.0,4000.0,267600.0,2300.0,True,pass,309.9999999999998
875,2026-02-12,2026-02-12T15:00:00+00:00,SPXW-20260212-06970.000-P,PUT,26.6,27.0,2700.0,4000.0,267910.0,0.0,True,pass,-210.00000000000017
876,2026-02-12,2026-02-12T15:26:00+00:00,SPXW-20260212-06980.000-P,PUT,31.2,31.7,3170.0,4000.0,267700.0,-210.0,True,pass,2610.0
877,2026-02-13,2026-02-13T15:00:00+00:00,SPXW-20260213-06810.000-C,CALL,33.4,33.6,3360.0,4000.0,270310.0,0.0,True,pass,1269.9999999999995
878,2026-02-13,2026-02-13T15:20:00+00:00,SPXW-20260213-06820.000-C,CALL,31.4,31.6,3160.0,4000.0,271580.0,1270.0,True,pass,1860.0
879,2026-02-13,2026-02-13T15:51:00+00:00,SPXW-20260213-06830.000-C,CALL,26.6,26.8,2680.0,4000.0,273440.0,3130.0,True,pass,690.0000000000002
880,2026-02-13,2026-02-13T16:12:00+00:00,SPXW-20260213-06860.000-P,PUT,23.8,24.1,2410.0,4000.0,274130.0,3820.0,True,pass,400.0
881,2026-02-13,2026-02-13T18:30:00+00:00,SPXW-20260213-06860.000-C,CALL,19.4,19.7,1970.0,4000.0,274530.0,4220.0,True,pass,269.99999999999994
882,2026-02-13,2026-02-13T18:45:00+00:00,SPXW-20260213-06850.000-C,CALL,23.4,23.7,2370.0,4000.0,274800.0,4490.0,True,pass,-230.00000000000009
883,2026-02-13,2026-02-13T20:29:00+00:00,SPXW-20260213-06805.000-C,CALL,20.6,21.1,2110.0,4000.0,274570.0,4260.0,True,pass,-170.00000000000028
884,2026-02-17,2026-02-17T15:03:00+00:00,SPXW-20260217-06775.000-C,CALL,31.9,32.1,3210.0,4000.0,274400.0,0.0,True,pass,839.9999999999999
885,2026-02-17,2026-02-17T15:28:00+00:00,SPXW-20260217-06810.000-P,PUT,31.7,32.0,3200.0,4000.0,275240.0,840.0,True,pass,960.0
886,2026-02-17,2026-02-17T15:47:00+00:00,SPXW-20260217-06765.000-C,CALL,34.6,34.9,3490.0,4000.0,276200.0,1800.0,True,pass,3780.000000000001
887,2026-02-18,2026-02-18T18:34:00+00:00,SPXW-20260218-06875.000-C,CALL,21.3,21.6,2160.0,4000.0,279980.0,0.0,True,pass,-110.00000000000014
888,2026-02-18,2026-02-18T18:44:00+00:00,SPXW-20260218-06870.000-C,CALL,21.2,21.5,2150.0,4000.0,279870.0,-110.0,True,pass,30.00000000000007
889,2026-02-18,2026-02-18T19:10:00+00:00,SPXW-20260218-06875.000-C,CALL,14.0,14.2,1420.0,4000.0,279900.0,-80.0,True,pass,-589.9999999999999
890,2026-02-18,2026-02-18T19:39:00+00:00,SPXW-20260218-06840.000-C,CALL,30.3,30.7,3070.0,4000.0,279310.0,-670.0,True,pass,509.9999999999998
891,2026-02-19,2026-02-19T15:00:00+00:00,SPXW-20260219-06885.000-P,PUT,28.4,28.6,2860.0,4000.0,279820.0,0.0,True,pass,360.0000000000001
892,2026-02-19,2026-02-19T15:28:00+00:00,SPXW-20260219-06885.000-P,PUT,31.8,32.2,3220.0,4000.0,280180.0,360.0,True,pass,-430.00000000000045
893,2026-02-19,2026-02-19T15:52:00+00:00,SPXW-20260219-06835.000-C,CALL,34.0,34.3,3430.0,4000.0,279750.0,-70.0,True,pass,120.00000000000028
894,2026-02-19,2026-02-19T16:28:00+00:00,SPXW-20260219-06880.000-P,PUT,21.2,21.5,2150.0,4000.0,279870.0,50.0,True,pass,180.00000000000006
895,2026-02-19,2026-02-19T18:30:00+00:00,SPXW-20260219-06820.000-C,CALL,25.1,25.4,2540.0,4000.0,280050.0,230.0,True,pass,20.000000000000284
896,2026-02-20,2026-02-20T15:07:00+00:00,SPXW-20260220-06860.000-C,CALL,26.2,26.4,2640.0,4000.0,280070.0,0.0,True,pass,1110.0000000000002
897,2026-02-20,2026-02-20T15:31:00+00:00,SPXW-20260220-06870.000-C,CALL,27.5,27.8,2780.0,4000.0,281180.0,1110.0,True,pass,180.00000000000006
898,2026-02-20,2026-02-20T18:30:00+00:00,SPXW-20260220-06870.000-C,CALL,21.1,21.4,2140.0,4000.0,281360.0,1290.0,True,pass,850.0
899,2026-02-20,2026-02-20T19:11:00+00:00,SPXW-20260220-06880.000-C,CALL,28.3,28.7,2870.0,4000.0,282210.0,2140.0,True,pass,-80.00000000000007
900,2026-02-20,2026-02-20T19:58:00+00:00,SPXW-20260220-06880.000-C,CALL,19.2,19.6,1960.0,4000.0,282130.0,2060.0,True,pass,419.99999999999994
901,2026-02-23,2026-02-23T15:00:00+00:00,SPXW-20260223-06900.000-P,PUT,27.2,27.5,2750.0,4000.0,282550.0,0.0,True,pass,1210.0000000000002
902,2026-02-23,2026-02-23T15:27:00+00:00,SPXW-20260223-06885.000-P,PUT,28.6,28.8,2880.0,4000.0,283760.0,1210.0,True,pass,540.0000000000002
903,2026-02-23,2026-02-23T18:30:00+00:00,SPXW-20260223-06870.000-P,PUT,18.4,18.7,1870.0,4000.0,284300.0,1750.0,True,pass,50.0
904,2026-02-23,2026-02-23T18:41:00+00:00,SPXW-20260223-06860.000-P,PUT,14.0,14.1,1410.0,4000.0,284350.0,1800.0,True,pass,200.00000000000017
905,2026-02-24,2026-02-24T15:00:00+00:00,SPXW-20260224-06865.000-P,PUT,27.1,27.4,2740.0,4000.0,284550.0,0.0,True,pass,-200.0
906,2026-02-24,2026-02-24T15:16:00+00:00,SPXW-20260224-06840.000-C,CALL,21.8,22.0,2200.0,4000.0,284350.0,-200.0,True,pass,1779.9999999999998
907,2026-02-24,2026-02-24T18:31:00+00:00,SPXW-20260224-06875.000-C,CALL,14.0,14.2,1420.0,4000.0,286130.0,1580.0,True,pass,540.0000000000002
908,2026-02-24,2026-02-24T19:08:00+00:00,SPXW-20260224-06860.000-C,CALL,29.3,29.8,2980.0,4000.0,286670.0,2120.0,True,pass,-290.0000000000002
909,2026-02-25,2026-02-25T15:06:00+00:00,SPXW-20260225-06945.000-P,PUT,22.5,22.9,2290.0,4000.0,286380.0,0.0,True,pass,210.00000000000017
910,2026-02-25,2026-02-25T15:31:00+00:00,SPXW-20260225-06895.000-C,CALL,34.5,34.9,3490.0,4000.0,286590.0,210.0,True,pass,-769.9999999999999
911,2026-02-26,2026-02-26T15:00:00+00:00,SPXW-20260226-06950.000-P,PUT,32.8,33.2,3320.0,4000.0,285820.0,0.0,True,pass,439.9999999999999
912,2026-02-26,2026-02-26T15:26:00+00:00,SPXW-20260226-06855.000-C,CALL,30.3,30.6,3060.0,4000.0,286260.0,440.0,True,pass,600.0
913,2026-02-26,2026-02-26T15:42:00+00:00,SPXW-20260226-06900.000-P,PUT,26.2,26.4,2640.0,4000.0,286860.0,1040.0,True,pass,-819.9999999999999
914,2026-02-27,2026-02-27T15:01:00+00:00,SPXW-20260227-06825.000-C,CALL,34.0,34.2,3420.0,4000.0,286040.0,0.0,True,pass,569.9999999999995
915,2026-02-27,2026-02-27T15:32:00+00:00,SPXW-20260227-06885.000-P,PUT,33.0,33.4,3340.0,4000.0,286610.0,570.0,True,pass,-289.9999999999999
916,2026-02-27,2026-02-27T16:10:00+00:00,SPXW-20260227-06835.000-C,CALL,34.7,35.0,3500.0,4000.0,286320.0,280.0,True,pass,689.9999999999999
917,2026-02-27,2026-02-27T18:31:00+00:00,SPXW-20260227-06830.000-C,CALL,27.0,27.3,2730.0,4000.0,287010.0,970.0,True,pass,139.99999999999986
918,2026-02-27,2026-02-27T19:10:00+00:00,SPXW-20260227-06880.000-P,PUT,26.9,27.4,2740.0,4000.0,287150.0,1110.0,True,pass,110.00000000000014
919,2026-03-02,2026-03-02T18:32:00+00:00,SPXW-20260302-06850.000-C,CALL,31.5,32.0,3200.0,4000.0,287260.0,0.0,True,pass,-869.9999999999999
920,2026-03-02,2026-03-02T19:01:00+00:00,SPXW-20260302-06850.000-C,CALL,20.3,20.6,2060.0,4000.0,286390.0,-870.0,False,daily_loss_stop,2060.0
921,2026-03-02,2026-03-02T19:54:00+00:00,SPXW-20260302-06885.000-C,CALL,15.0,15.4,1540.0,4000.0,288450.0,1190.0,True,pass,-309.99999999999994
922,2026-03-02,2026-03-02T20:11:00+00:00,SPXW-20260302-06850.000-C,CALL,23.5,24.0,2400.0,4000.0,288140.0,880.0,True,pass,639.9999999999999
923,2026-03-03,2026-03-03T15:31:00+00:00,SPXW-20260303-06700.000-C,CALL,32.8,33.1,3310.0,4000.0,288780.0,0.0,True,pass,1119.9999999999995
924,2026-03-03,2026-03-03T15:50:00+00:00,SPXW-20260303-06735.000-P,PUT,26.4,26.6,2660.0,4000.0,289900.0,1120.0,True,pass,300.0
925,2026-03-03,2026-03-03T15:56:00+00:00,SPXW-20260303-06710.000-C,CALL,27.9,28.1,2810.0,4000.0,290200.0,1420.0,True,pass,2840.0
926,2026-03-03,2026-03-03T16:13:00+00:00,SPXW-20260303-06735.000-C,CALL,34.1,34.4,3440.0,4000.0,293040.0,4260.0,True,pass,1070.0000000000002
927,2026-03-03,2026-03-03T19:11:00+00:00,SPXW-20260303-06800.000-C,CALL,19.0,19.3,1930.0,4000.0,294110.0,5330.0,True,pass,1189.9999999999998
928,2026-03-03,2026-03-03T19:36:00+00:00,SPXW-20260303-06785.000-C,CALL,26.5,26.9,2690.0,4000.0,295300.0,6520.0,True,pass,2750.0
929,2026-03-04,2026-03-04T15:03:00+00:00,SPXW-20260304-06860.000-P,PUT,34.7,35.0,3500.0,4000.0,298050.0,0.0,True,pass,-1840.0
930,2026-03-04,2026-03-04T15:43:00+00:00,SPXW-20260304-06840.000-C,CALL,27.7,27.9,2790.0,4000.0,296210.0,-1840.0,False,daily_loss_stop,260.0000000000001
931,2026-03-04,2026-03-04T16:06:00+00:00,SPXW-20260304-06855.000-C,CALL,24.8,25.1,2510.0,4000.0,296470.0,-1580.0,False,daily_loss_stop,-570.0000000000002
932,2026-03-04,2026-03-04T18:30:00+00:00,SPXW-20260304-06865.000-C,CALL,15.1,15.3,1530.0,4000.0,295900.0,-2150.0,False,daily_loss_stop,169.99999999999994
933,2026-03-04,2026-03-04T19:04:00+00:00,SPXW-20260304-06855.000-C,CALL,28.2,28.6,2860.0,4000.0,296070.0,-1980.0,False,daily_loss_stop,0.0
934,2026-03-05,2026-03-05T15:07:00+00:00,SPXW-20260305-06880.000-P,PUT,33.5,33.7,3370.0,4000.0,296070.0,0.0,True,pass,3650.0
935,2026-03-05,2026-03-05T15:37:00+00:00,SPXW-20260305-06805.000-C,CALL,25.6,25.8,2580.0,4000.0,299720.0,3650.0,True,pass,899.9999999999997
936,2026-03-05,2026-03-05T15:50:00+00:00,SPXW-20260305-06805.000-C,CALL,31.9,32.1,3210.0,4000.0,300620.0,4550.0,True,pass,-980.0
937,2026-03-05,2026-03-05T18:38:00+00:00,SPXW-20260305-06750.000-C,CALL,33.6,34.1,3410.0,4000.0,299640.0,3570.0,True,pass,960.0
938,2026-03-05,2026-03-05T19:05:00+00:00,SPXW-20260305-06760.000-C,CALL,25.8,26.2,2620.0,4000.0,300600.0,4530.0,True,pass,369.99999999999994
939,2026-03-06,2026-03-06T15:00:00+00:00,SPXW-20260306-06710.000-C,CALL,34.5,34.8,3480.0,4000.0,300970.0,0.0,True,pass,1370.0000000000002
940,2026-03-06,2026-03-06T16:18:00+00:00,SPXW-20260306-06735.000-C,CALL,32.1,32.4,3240.0,4000.0,302340.0,1370.0,True,pass,80.00000000000043
941,2026-03-06,2026-03-06T18:30:00+00:00,SPXW-20260306-06730.000-C,CALL,34.2,34.6,3460.0,4000.0,302420.0,1450.0,True,pass,-80.00000000000043
942,2026-03-06,2026-03-06T18:58:00+00:00,SPXW-20260306-06725.000-C,CALL,33.7,34.2,3420.0,4000.0,302340.0,1370.0,True,pass,639.9999999999999
943,2026-03-09,2026-03-09T14:04:00+00:00,SPXW-20260309-06650.000-C,CALL,34.4,34.6,3460.0,4000.0,302980.0,0.0,True,pass,-180.00000000000043
944,2026-03-09,2026-03-09T14:30:00+00:00,SPXW-20260309-06640.000-C,CALL,31.1,31.5,3150.0,4000.0,302800.0,-180.0,True,pass,1489.9999999999998
945,2026-03-09,2026-03-09T17:30:00+00:00,SPXW-20260309-06670.000-C,CALL,34.2,34.6,3460.0,4000.0,304290.0,1310.0,True,pass,-180.00000000000043
946,2026-03-10,2026-03-10T14:00:00+00:00,SPXW-20260310-06790.000-P,PUT,32.5,32.8,3280.0,4000.0,304110.0,0.0,True,pass,650.0
947,2026-03-10,2026-03-10T14:15:00+00:00,SPXW-20260310-06785.000-P,PUT,31.0,31.3,3130.0,4000.0,304760.0,650.0,True,pass,-1680.0
948,2026-03-10,2026-03-10T17:39:00+00:00,SPXW-20260310-06815.000-C,CALL,14.8,15.0,1500.0,4000.0,303080.0,-1030.0,False,daily_loss_stop,560.0000000000001
949,2026-03-11,2026-03-11T14:00:00+00:00,SPXW-20260311-06785.000-C,CALL,24.6,24.8,2480.0,4000.0,303640.0,0.0,True,pass,-60.00000000000014
950,2026-03-11,2026-03-11T14:33:00+00:00,SPXW-20260311-06790.000-P,PUT,32.3,32.6,3260.0,4000.0,303580.0,-60.0,True,pass,-1530.0
951,2026-03-11,2026-03-11T15:12:00+00:00,SPXW-20260311-06770.000-P,PUT,14.4,14.5,1450.0,4000.0,302050.0,-1590.0,False,daily_loss_stop,680.0000000000001
952,2026-03-12,2026-03-12T14:04:00+00:00,SPXW-20260312-06735.000-P,PUT,30.8,31.1,3110.0,4000.0,302730.0,0.0,True,pass,59.99999999999979
953,2026-03-12,2026-03-12T14:13:00+00:00,SPXW-20260312-06740.000-P,PUT,31.9,32.2,3220.0,4000.0,302790.0,60.0,True,pass,1300.0
954,2026-03-12,2026-03-12T14:44:00+00:00,SPXW-20260312-06675.000-C,CALL,33.0,33.3,3330.0,4000.0,304090.0,1360.0,True,pass,-169.99999999999957
955,2026-03-12,2026-03-12T17:31:00+00:00,SPXW-20260312-06725.000-P,PUT,28.5,29.0,2900.0,4000.0,303920.0,1190.0,True,pass,19.99999999999993
956,2026-03-12,2026-03-12T17:40:00+00:00,SPXW-20260312-06680.000-C,CALL,29.6,30.0,3000.0,4000.0,303940.0,1210.0,True,pass,-800.0
957,2026-03-12,2026-03-12T18:12:00+00:00,SPXW-20260312-06725.000-P,PUT,27.7,28.2,2820.0,4000.0,303140.0,410.0,True,pass,920.0
958,2026-03-13,2026-03-13T14:30:00+00:00,SPXW-20260313-06685.000-C,CALL,28.6,28.9,2890.0,4000.0,304060.0,0.0,True,pass,-1020.0
959,2026-03-13,2026-03-13T15:12:00+00:00,SPXW-20260313-06650.000-C,CALL,33.2,33.5,3350.0,4000.0,303040.0,-1020.0,False,daily_loss_stop,-169.99999999999994
960,2026-03-13,2026-03-13T17:30:00+00:00,SPXW-20260313-06665.000-P,PUT,19.4,19.7,1970.0,4000.0,302870.0,-1190.0,False,daily_loss_stop,350.0
961,2026-03-13,2026-03-13T17:49:00+00:00,SPXW-20260313-06650.000-P,PUT,17.1,17.4,1740.0,4000.0,303220.0,-840.0,False,daily_loss_stop,300.0
962,2026-03-13,2026-03-13T18:04:00+00:00,SPXW-20260313-06610.000-C,CALL,32.6,33.1,3310.0,4000.0,303520.0,-540.0,True,pass,250.0
963,2026-03-13,2026-03-13T18:29:00+00:00,SPXW-20260313-06620.000-C,CALL,23.4,23.8,2380.0,4000.0,303770.0,-290.0,True,pass,1030.0
964,2026-03-16,2026-03-16T14:41:00+00:00,SPXW-20260316-06670.000-C,CALL,32.5,32.8,3280.0,4000.0,304800.0,0.0,True,pass,640.0000000000006
965,2026-03-16,2026-03-16T14:59:00+00:00,SPXW-20260316-06675.000-C,CALL,32.5,32.9,3290.0,4000.0,305440.0,640.0,True,pass,110.00000000000014
966,2026-03-16,2026-03-16T15:11:00+00:00,SPXW-20260316-06725.000-P,PUT,31.5,31.9,3190.0,4000.0,305550.0,750.0,True,pass,-1409.9999999999998
967,2026-03-16,2026-03-16T17:30:00+00:00,SPXW-20260316-06670.000-C,CALL,33.5,33.9,3390.0,4000.0,304140.0,-660.0,True,pass,-659.9999999999998
